url,title,num_visitors_per_month,num_backward_links,publication_date,rss_feed_level,teams_mentioned,user_vote_score,publication,writer_score,created_at,updated_at,publication_name,author,rss_description,num_comments,score,site_ranking,players_mentioned,article_rank
http://myespn.go.com/blogs/truehoop/0-40-160/When-Young-Girls-Watch-the-NBA.html,"When Young Girls Watch the NBA",0,0,2009-05-29,0,"",,,,"2009-08-30 19:37:26","2009-08-30 19:37:33","","","<p>Who are their role models?</p> <p>Referee Violet Palmer is not, as has been reported, <a href=""http://sports.espn.go.com/nba/news/story?id=4213002"" target=""_blank"">leaving the NBA</a>. She is merely taking on a second job coordinating college officials.</p> <p>But during that moment when it looked like she was stepping down, I got an e-mail from TrueHoop reader Philip:</p> <blockquote> <p> So I saw a news article saying Violet Palmer was leaving the NBA. Three months ago I would have said, &quot;Woohoo!!! I can&#39;t stand her, she&#39;s terrible!!&quot;</p> <p>However, since our daughter was born a month and a half ago, now I&#39;m thinking: Violet Palmer is the best female role model in the NBA for my daughter. When I take her to a game who else does she have to look up to? Dancers? Maybe ... I&#39;ll tell her that they are very talented to dance like that. And the stunt team girls. I can tell her that&#39;s what my wife used to do when she was a cheerleader in high school.</p> <p>But man, these are all stretches.</p> </blockquote>",15,0.0,,"",0
http://myespn.go.com/blogs/truehoop/0-40-161/Every-Year-Before-the-Draft.html,"Every Year Before the Draft",0,0,2009-05-29,0,"",,,,"2009-08-30 19:54:24","2009-08-30 19:54:31","","","<p>We get <em>real</em> measurements of all the prospects.</p> <p>For amusement, <a href=""http://insider.espn.go.com/nba/draft2009/insider/columns/story?columnist=ford_chad&amp;page=Draftchart-090529"" target=""_blank"">keep this list</a> (Insider) and compare it to these same players&#39; listed heights once they&#39;re in the NBA.</p>",6,0.0,,"",0
http://netsarescorching.com/2009/05/27/following-the-mocks-2/,"Following The Mocks #2",1460,0,2009-05-27,0,"Nets ",,,,"2009-08-30 08:36:44","2009-08-30 08:36:49","","Sebastian Pruiti","Every Wednesday I will go through some of the Mock Drafts that can be found on the web and tell you who they say the Nets will be picking.Â  Here are what the mocks say this week (If there is a mock draft I am missing, or one that you think should be taken off [...]",6,0.0,822977,"",0
http://netsarescorching.com/2009/05/27/nets-are-scorching-big-board-vol-1/,"Nets Are Scorching Big Board Vol. 1",1460,0,2009-05-27,0,"Nets Knicks Raptors ",,,,"2009-08-30 08:36:49","2009-08-30 08:36:55","","Sebastian Pruiti","",4,0.0,822977,"Chris Bosh Brook Lopez Grant Hill ",0
http://netsarescorching.com/2009/05/29/nets-trading-their-pick/,"Nets Trading Their Pick?",0,0,2009-05-29,0,"Nets Spurs ",,,,"2009-08-30 19:01:58","2009-08-30 19:02:02","","Sebastian Pruiti","",7,0.0,,"Vince Carter ",0
http://news.google.com/news/url?sa=T&ct=us/0-0&fd=R&url=http://blogs.wsj.com/dailyfix/2009/05/28/nba-playoffs-diary-magic-at-cavaliers-830-pm-et-2/&cid=1249154912&ei=Aj8fSv_pL4qQmAeS_cmNAw&usg=AFQjCNFNqJz_IXkKv7kPLIMc8jz0BJi_Ng,"NBA Playoffs Diary: Magic at Cavaliers - Wall Street Journal Blogs",0,0,2009-05-28,0,"Celtics Bulls Cavaliers Knicks Magic ",,,,"2009-08-30 18:06:45","2009-08-30 18:06:54","","","<table border=0 width= valign=top cellpadding=2 cellspacing=7><tr><td width=80 align=center valign=top><font style=""font-size:85%;font-family:arial,sans-serif""><a  href=""http://news.google.com/news/url?sa=T&ct=us/0i-0&fd=R&url=http://www.washingtonpost.com/wp-dyn/content/article/2009/05/27/AR2009052700043.html&cid=1249154912&ei=Aj8fSv_pL4qQmAeS_cmNAw&usg=AFQjCNHNB-ikEaohYaXS1VtPMxTVgqgibw""><img src=http://nt2.ggpht.com/news?imgefp=vjB4CvWoTwcJ&imgurl=media3.washingtonpost.com/wp-dyn/content/photo/2009/05/27/PH2009052700044.jpg width=50 height=80 alt="""" border=1><br><font size=-2>Washington Post</font></a></font></td><td valign=top class=j><font style=""font-size:85%;font-family:arial,sans-serif""><br><div style=""padding-top:0.8em;""><img alt="""" height=""1"" width=""1""></div><div class=lh><a href=""http://news.google.com/news/url?sa=T&ct=us/0-0&fd=R&url=http://blogs.wsj.com/dailyfix/2009/05/28/nba-playoffs-diary-magic-at-cavaliers-830-pm-et-2/&cid=1249154912&ei=Aj8fSv_pL4qQmAeS_cmNAw&usg=AFQjCNFNqJz_IXkKv7kPLIMc8jz0BJi_Ng"">NBA Playoffs Diary: <b>Magic</b> at Cavaliers</a><br><font size=-1><font color=#6f6f6f>Wall Street Journal Blogs,&nbsp;NY</font></font><br><font size=-1>By Jonah Keri The Journal provides minute-by-minute analysis of tonight&#39;s National <b>Basketball</b> Association playoff game as the Cleveland Cavaliers host the <b>Orlando Magic</b> in Game 5 of the Eastern Conference finals. Guest blogger Jonah Keri offers <b>...</b></font><br><font size=-1><a href=""http://news.google.com/news/url?sa=T&ct=us/0-1&fd=R&url=http://sportsillustrated.cnn.com/2009/writers/steve_aschburner/05/28/magic/&cid=1249154912&ei=Aj8fSv_pL4qQmAeS_cmNAw&usg=AFQjCNHKXOtN_N17NFp4UfwqNwUo0lB83A"">INSIDE THE NBA</a> <font size=-1 color=#6f6f6f><nobr>SI.com</nobr></font></font><br><font size=-1><a href=""http://news.google.com/news/url?sa=T&ct=us/0-2&fd=R&url=http://sports-odds.com/basketball/052809-orlando-magic-vs-cleveland-cavaliers-game-5-nba-playoffs-2009.html&cid=1249154912&ei=Aj8fSv_pL4qQmAeS_cmNAw&usg=AFQjCNE2bvaqvtJqFNBN3smrVpz1nqgo9A""><b>Orlando Magic</b> vs Cleveland Cavaliers Game 5 NBA Playoffs 2009</a> <font size=-1 color=#6f6f6f><nobr>Sports-Odds.com</nobr></font></font><br><font size=-1><a href=""http://news.google.com/news/url?sa=T&ct=us/0-3&fd=R&url=http://mlb.mlb.com/news/article.jsp%3Fymd%3D20090528%26content_id%3D5014588%26vkey%3Dnews_mlb%26fext%3D.jsp%26c_id%3Dmlb&cid=1249154912&ei=Aj8fSv_pL4qQmAeS_cmNAw&usg=AFQjCNFPzpkY2jGl8LksdqvGs4knHxF0LA"">Sabathia, Yanks taking in Cavs-<b>Magic</b></a> <font size=-1 color=#6f6f6f><nobr>MLB.com</nobr></font></font><br><font size=-1 class=p><a href=""http://news.google.com/news/url?sa=T&ct=us/0-4&fd=R&url=http://www.orlandosentinel.com/sports/orl-sportsmagic-main-28052809may28,0,7395354.story&cid=1249154912&ei=Aj8fSv_pL4qQmAeS_cmNAw&usg=AFQjCNHVivvCgg-OA9Zj7J1TfaYS0Fi4vw""><nobr>Orlando Sentinel</nobr></a>&nbsp;- <a href=""http://news.google.com/news/url?sa=T&ct=us/0-5&fd=R&url=http://jay-mariotti.fanhouse.com/2009/05/28/cavs-ouster-may-mean-lebron-james-is-as-good-as-gone/&cid=1249154912&ei=Aj8fSv_pL4qQmAeS_cmNAw&usg=AFQjCNHuayg3kuD9sS6rx51JeyvjPVSF0A""><nobr>FanHouse</nobr></a></font><br/><font class=p size=-1><a class=p href=http://news.google.com/news?pz=1&ned=us&hl=en&ie=ISO-8859-1&ncl=d7n8_xEA5z71ePMilGFiDK_xoT74M><nobr>all 2,576 news articles</nobr></a></font></div></font></td></tr></table>",0,0.0,,"Lebron James Joe Johnson Dwight Howard ",0
http://news.google.com/news/url?sa=T&ct=us/0-0&fd=R&url=http://business.timesonline.co.uk/tol/business/markets/china/article6390766.ece&cid=1250661928&ei=d1sgSqK7NcvBsAaI-pyHAw&usg=AFQjCNEkt9t0VnzKTwCre3j875g1-Ejoyg,"Chinese bid for stake in Cleveland Cavaliers basketball team - Times Online",0,0,2009-05-29,0,"Cavaliers ",,,,"2009-08-30 21:04:03","2009-08-30 21:04:13","","","<table border=0 width= valign=top cellpadding=2 cellspacing=7><tr><td width=80 align=center valign=top><font style=""font-size:85%;font-family:arial,sans-serif""><a  href=""http://news.google.com/news/url?sa=T&ct=us/0i-0&fd=R&url=http://www.chinadaily.com.cn/world/2009-05/25/content_7938052.htm&cid=1250661928&ei=d1sgSqK7NcvBsAaI-pyHAw&usg=AFQjCNE2eAXyNHkTBI_Os4jC61NPX4GfTg""><img src=http://nt0.ggpht.com/news?imgefp=rGP4u8x5i5oJ&imgurl=www.chinadaily.com.cn/world/images/attachement/jpg/site1/20090525/0013729e48090b84331c09.jpg width=80 height=48 alt="""" border=1><br><font size=-2>China Daily</font></a></font></td><td valign=top class=j><font style=""font-size:85%;font-family:arial,sans-serif""><br><div style=""padding-top:0.8em;""><img alt="""" height=""1"" width=""1""></div><div class=lh><a href=""http://news.google.com/news/url?sa=T&ct=us/0-0&fd=R&url=http://business.timesonline.co.uk/tol/business/markets/china/article6390766.ece&cid=1250661928&ei=d1sgSqK7NcvBsAaI-pyHAw&usg=AFQjCNEkt9t0VnzKTwCre3j875g1-Ejoyg"">Chinese bid for stake in <b>Cleveland Cavaliers basketball</b> team</a><br><font size=-1><font color=#6f6f6f>Times Online,&nbsp;UK</font></font><br><font size=-1>With America&#39;s most famous  carmakers and financial titans on the multibillion-dollar auction block, the bid for the <b>Cleveland Cavaliers</b> might have passed unnoticed on global M&amp;A radar screens. But to China&#39;s growing millions of <b>basketball</b> fans and to <b>...</b></font><br><font size=-1><a href=""http://news.google.com/news/url?sa=T&ct=us/0-1&fd=R&url=http://online.wsj.com/article/SB124332931710053919.html&cid=1250661928&ei=d1sgSqK7NcvBsAaI-pyHAw&usg=AFQjCNF8H_cOrf8bgmlEkoniLeTqNyDOzA"">New World Development Denies Involvement in <b>Cavaliers</b> Deal</a> <font size=-1 color=#6f6f6f><nobr>Wall Street Journal</nobr></font></font><br><font size=-1><a href=""http://news.google.com/news/url?sa=T&ct=us/0-2&fd=R&url=http://www.cleveland.com/ohio-sports-blog/index.ssf/2009/05/could_cleveland_cavaliers_lebr.html&cid=1250661928&ei=d1sgSqK7NcvBsAaI-pyHAw&usg=AFQjCNE3glmZMTM4tZH964g0kvCsVSzFnw"">Chinese fans dream of <b>Cleveland Cavaliers</b>&#39; LeBron James paired <b>...</b></a> <font size=-1 color=#6f6f6f><nobr>The Plain Dealer - cleveland.com</nobr></font></font><br><font size=-1><a href=""http://news.google.com/news/url?sa=T&ct=us/0-3&fd=R&url=http://www.washingtonpost.com/wp-dyn/content/article/2009/05/26/AR2009052600040.html&cid=1250661928&ei=d1sgSqK7NcvBsAaI-pyHAw&usg=AFQjCNGpAzvhBx0cUiXTTOS9RMa7yZhT9w"">Chinese predict Yao-Lebron pairing after investment report</a> <font size=-1 color=#6f6f6f><nobr>Washington Post</nobr></font></font><br><font size=-1 class=p><a href=""http://news.google.com/news/url?sa=T&ct=us/0-4&fd=R&url=http://www.wkyc.com/news/local/news_article.aspx%3Fstoryid%3D114496%26catid%3D3&cid=1250661928&ei=d1sgSqK7NcvBsAaI-pyHAw&usg=AFQjCNFr0JeFfS_CgwpPJ5VDS3_rQTQWsQ""><nobr>WKYC-TV</nobr></a>&nbsp;- <a href=""http://news.google.com/news/url?sa=T&ct=us/0-5&fd=R&url=http://www.palmbeachpost.com/heat/content/sports/epaper/2009/05/25/0526lebronforweb.html&cid=1250661928&ei=d1sgSqK7NcvBsAaI-pyHAw&usg=AFQjCNFa1XLbDnlr5p098L5qw1DHLwiJWg""><nobr>Palm Beach Post</nobr></a></font><br/><font class=p size=-1><a class=p href=http://news.google.com/news?pz=1&ned=us&hl=en&ie=ISO-8859-1&ncl=dI7jxqrP3YAIB5MgseGx4ehYDzjnM><nobr>all 313 news articles</nobr></a></font></div></font></td></tr></table>",0,0.0,,"Lebron James Yao Ming ",0
http://news.google.com/news/url?sa=T&ct=us/0-0&fd=R&url=http://content.usatoday.com/sportsdata/basketball/nba/game/Lakers_Nuggets/2009/05/29&cid=1249240938&ei=lPwfSrnGAcjokAXG8aS6CA&usg=AFQjCNGaBw6vBLM28RUZyqzbqHvwyRB5Cg,"Lakers-Nuggets Preview - USA Today",0,0,2009-05-29,0,"Nuggets Lakers ",,,,"2009-08-30 19:12:06","2009-08-30 19:12:13","","","<table border=0 width= valign=top cellpadding=2 cellspacing=7><tr><td width=80 align=center valign=top><font style=""font-size:85%;font-family:arial,sans-serif""><a  href=""http://news.google.com/news/url?sa=T&ct=us/0i-0&fd=R&url=http://www.washingtonpost.com/wp-dyn/content/article/2009/05/28/AR2009052800817.html&cid=1249240938&ei=lPwfSrnGAcjokAXG8aS6CA&usg=AFQjCNESCSks8MeV2LHTTa3yR32YfVLsLQ""><img src=http://nt0.ggpht.com/news?imgefp=UBarxnyTf8YJ&imgurl=media3.washingtonpost.com/wp-dyn/content/photo/2009/05/28/PH2009052800818.jpg width=70 height=80 alt="""" border=1><br><font size=-2>Washington Post</font></a></font></td><td valign=top class=j><font style=""font-size:85%;font-family:arial,sans-serif""><br><div style=""padding-top:0.8em;""><img alt="""" height=""1"" width=""1""></div><div class=lh><a href=""http://news.google.com/news/url?sa=T&ct=us/0-0&fd=R&url=http://content.usatoday.com/sportsdata/basketball/nba/game/Lakers_Nuggets/2009/05/29&cid=1249240938&ei=lPwfSrnGAcjokAXG8aS6CA&usg=AFQjCNGaBw6vBLM28RUZyqzbqHvwyRB5Cg"">Lakers-<b>Nuggets</b> Preview</a><br><font size=-1><font color=#6f6f6f>USA Today</font></font><br><font size=-1>&quot;Kobe was moving the <b>basketball</b>. We found guys open for easier shots tonight and changed the complexity of the game and gave us a bust out.&quot; The last time the Lakers played in <b>Denver</b>, Monday night, they lost, 120-101, as the <b>Nuggets</b> converted 37-of-49 <b>...</b></font><br><font size=-1><a href=""http://news.google.com/news/url?sa=T&ct=us/0-1&fd=R&url=http://www.denverpost.com/ci_12474192&cid=1249240938&ei=lPwfSrnGAcjokAXG8aS6CA&usg=AFQjCNHZqmoAWez2z3xlgQaydsma1WnEcA"">Refs raise frustration for <b>Nuggets</b>, Lakers</a> <font size=-1 color=#6f6f6f><nobr>Denver Post</nobr></font></font><br><font size=-1><a href=""http://news.google.com/news/url?sa=T&ct=us/0-2&fd=R&url=http://www.latimes.com/sports/la-sp-lakers29-2009may29,0,4135516.story&cid=1249240938&ei=lPwfSrnGAcjokAXG8aS6CA&usg=AFQjCNFNTbsAWlPO72ibBAxgFrHrnkA0LQ"">Lakers, <b>Nuggets</b> in Great Officiating Debate</a> <font size=-1 color=#6f6f6f><nobr>Los Angeles Times</nobr></font></font><br><font size=-1><a href=""http://news.google.com/news/url?sa=T&ct=us/0-3&fd=R&url=http://www.bostonherald.com/sports/columnists/view/2009_05_29_Nuggets_need_a_two-game_plan_for_the_Lakers/srvc%3Dhome%26position%3Drecent&cid=1249240938&ei=lPwfSrnGAcjokAXG8aS6CA&usg=AFQjCNHOX8NE2FDK3VOBHvrL55yONJ_sTg""><b>Nuggets</b> need a two-game plan for the Lakers</a> <font size=-1 color=#6f6f6f><nobr>Boston Herald</nobr></font></font><br><font size=-1 class=p><a href=""http://news.google.com/news/url?sa=T&ct=us/0-4&fd=R&url=http://www.athletenewswire.com/news/wwwlamarodomcom/breakout-performance/2009/05/29&cid=1249240938&ei=lPwfSrnGAcjokAXG8aS6CA&usg=AFQjCNGHxoWon_7oDq-rrtkxl4_ux8hFvQ""><nobr>Athlete Newswire</nobr></a>&nbsp;- <a href=""http://news.google.com/news/url?sa=T&ct=us/0-5&fd=R&url=http://www.usatoday.com/sports/basketball/nba/2009-05-29-nba-insider_N.htm&cid=1249240938&ei=lPwfSrnGAcjokAXG8aS6CA&usg=AFQjCNHeVklsy1Q1rleNnBeAXRa4IeyQEQ""><nobr>USA Today</nobr></a></font><br/><font class=p size=-1><a class=p href=http://news.google.com/news?pz=1&ned=us&hl=en&ie=ISO-8859-1&ncl=djE87A92iXOc2CMBrX9bkSIGZCmwM><nobr>all 3,290 news articles</nobr></a></font></div></font></td></tr></table>",0,0.0,,"Kobe Bryant Carmelo Anthony Trevor Ariza ",0
http://news.google.com/news/url?sa=T&ct=us/0-0&fd=R&url=http://content.usatoday.com/sportsdata/basketball/nba/game/Nuggets_Lakers/2009/05/27&cid=1249240938&ei=EIMdSuHLIYuC6QPyvdmBBw&usg=AFQjCNEr8FiAuCXSIm6FelE4KkmsK478Ig,"Nuggets-Lakers Preview - USA Today",147085194,0,2009-05-27,0,"Celtics Nuggets Lakers ",,,,"2009-08-30 08:52:51","2009-08-30 08:52:58","","","<table border=0 width= valign=top cellpadding=2 cellspacing=7><tr><td width=80 align=center valign=top><font style=""font-size:85%;font-family:arial,sans-serif""><a  href=""http://news.google.com/news/url?sa=T&ct=us/0i-0&fd=R&url=http://www.guardian.co.uk/sport/2009/may/27/phil-jackson-lakers-coach-fined&cid=1249240938&ei=EIMdSuHLIYuC6QPyvdmBBw&usg=AFQjCNFXHoSnQwrBiF5-K05KBwps3kPiJQ""><img src=http://nt3.ggpht.com/news?imgefp=b6eraudrOCYJ&imgurl=static.guim.co.uk/sys-images/Sport/Pix/pictures/2009/5/27/1243395611486/lakers-001.jpg width=80 height=48 alt="""" border=1><br><font size=-2>guardian.co.uk</font></a></font></td><td valign=top class=j><font style=""font-size:85%;font-family:arial,sans-serif""><br><div style=""padding-top:0.8em;""><img alt="""" height=""1"" width=""1""></div><div class=lh><a href=""http://news.google.com/news/url?sa=T&ct=us/0-0&fd=R&url=http://content.usatoday.com/sportsdata/basketball/nba/game/Nuggets_Lakers/2009/05/27&cid=1249240938&ei=EIMdSuHLIYuC6QPyvdmBBw&usg=AFQjCNEr8FiAuCXSIm6FelE4KkmsK478Ig""><b>Nuggets</b>-Lakers Preview</a><br><font size=-1><font color=#6f6f6f>USA Today</font></font><br><font size=-1>&quot;The ball was coming off and they were beating us to the <b>basketball</b> a lot of times inside.&quot; Kenyon Martin and Nene each recorded double-doubles, with Martin logging 13 points and 15 rebounds, and Nene adding 14 and 13 for <b>Denver</b>, which shot 37- for-49 <b>...</b></font><br><font size=-1><a href=""http://news.google.com/news/url?sa=T&ct=us/0-1&fd=R&url=http://www.latimes.com/sports/la-sp-lakers27-2009may27,0,2562648.story&cid=1249240938&ei=EIMdSuHLIYuC6QPyvdmBBw&usg=AFQjCNFfxHQXKBrHTt1GSwaCvm8uYyM0Hw"">Going gets rough for Lakers, <b>Nuggets</b></a> <font size=-1 color=#6f6f6f><nobr>Los Angeles Times</nobr></font></font><br><font size=-1><a href=""http://news.google.com/news/url?sa=T&ct=us/0-2&fd=R&url=http://www.washingtonpost.com/wp-dyn/content/article/2009/05/26/AR2009052602965.html&cid=1249240938&ei=EIMdSuHLIYuC6QPyvdmBBw&usg=AFQjCNF3iM3VhOz0lsy3jt2qwvyiI3unqw""><b>Nuggets</b>&#39; Bumpy Road to Success</a> <font size=-1 color=#6f6f6f><nobr>Washington Post</nobr></font></font><br><font size=-1><a href=""http://news.google.com/news/url?sa=T&ct=us/0-3&fd=R&url=http://www.hoopsworld.com/Story.asp%3Fstory_id%3D12766&cid=1249240938&ei=EIMdSuHLIYuC6QPyvdmBBw&usg=AFQjCNFCR8pFce1j8tl9GNXMFXoCg_ekyw"">The <b>Denver Nuggets</b>&#39; Impact Connection</a> <font size=-1 color=#6f6f6f><nobr>HoopsWorld</nobr></font></font><br><font size=-1 class=p><a href=""http://news.google.com/news/url?sa=T&ct=us/0-4&fd=R&url=http://sports.espn.go.com/nba/news/story%3Fid%3D4207241&cid=1249240938&ei=EIMdSuHLIYuC6QPyvdmBBw&usg=AFQjCNGNAdfc61wD6jvk0jQunmb9NNF2BA""><nobr>ESPN</nobr></a>&nbsp;- <a href=""http://news.google.com/news/url?sa=T&ct=us/0-5&fd=R&url=http://www.usatoday.com/sports/basketball/nba/nuggets/2009-05-26-anthony-raisesgame_N.htm&cid=1249240938&ei=EIMdSuHLIYuC6QPyvdmBBw&usg=AFQjCNGI_b5K2nQPr7eVgsf-BDoYJubkLA""><nobr>USA Today</nobr></a></font><br/><font class=p size=-1><a class=p href=http://news.google.com/news?pz=1&ned=us&hl=en&ie=ISO-8859-1&ncl=d3BKZkXHCZ0pTCMf1sFu0u8bn9fIM><nobr>all 2,133 news articles</nobr></a></font></div></font></td></tr></table>",0,0.0,1,"Kobe Bryant Chauncey Billups Carmelo Anthony Trevor Ariza ",0
http://news.google.com/news/url?sa=T&ct=us/0-0&fd=R&url=http://content.usatoday.com/sportsdata/basketball/nba/game/Nuggets_Lakers/2009/05/27&cid=1249240938&ei=dmIdSoPaIqaOkAT9q8XEBg&usg=AFQjCNFkkjNfDT7EXAhKjAVwW2SX2xqdMw,"Nuggets-Lakers Preview - USA Today",147085194,0,2009-05-27,0,"Celtics Nuggets Lakers ",,,,"2009-08-30 07:32:41","2009-08-30 07:32:48","","","<table border=0 width= valign=top cellpadding=2 cellspacing=7><tr><td width=80 align=center valign=top><font style=""font-size:85%;font-family:arial,sans-serif""><a  href=""http://news.google.com/news/url?sa=T&ct=us/0i-0&fd=R&url=http://www.theglobeandmail.com/sports/lakers-look-to-clean-up-inside-game-against-denver/article1154510/&cid=1249240938&ei=dmIdSoPaIqaOkAT9q8XEBg&usg=AFQjCNEZ0d7DFGw2HNWoLZ69RokqCBUlOA""><img src=http://nt1.ggpht.com/news?imgefp=eaIB8CTJ6MgJ&imgurl=beta.images.theglobeandmail.com/archive/00042/gasol_lakers_pau__42421gm-a.jpg width=80 height=56 alt="""" border=1><br><font size=-2>Globe and Mail</font></a></font></td><td valign=top class=j><font style=""font-size:85%;font-family:arial,sans-serif""><br><div style=""padding-top:0.8em;""><img alt="""" height=""1"" width=""1""></div><div class=lh><a href=""http://news.google.com/news/url?sa=T&ct=us/0-0&fd=R&url=http://content.usatoday.com/sportsdata/basketball/nba/game/Nuggets_Lakers/2009/05/27&cid=1249240938&ei=dmIdSoPaIqaOkAT9q8XEBg&usg=AFQjCNFkkjNfDT7EXAhKjAVwW2SX2xqdMw""><b>Nuggets</b>-Lakers Preview</a><br><font size=-1><font color=#6f6f6f>USA Today</font></font><br><font size=-1>&quot;The ball was coming off and they were beating us to the <b>basketball</b> a lot of times inside.&quot; Kenyon Martin and Nene each recorded double-doubles, with Martin logging 13 points and 15 rebounds, and Nene adding 14 and 13 for <b>Denver</b>, which shot 37- for-49 <b>...</b></font><br><font size=-1><a href=""http://news.google.com/news/url?sa=T&ct=us/0-1&fd=R&url=http://www.latimes.com/sports/la-sp-lakers27-2009may27,0,2562648.story&cid=1249240938&ei=dmIdSoPaIqaOkAT9q8XEBg&usg=AFQjCNELQRB5jb54xsAp3W0N6VAuHWLwFA"">Going gets rough for Lakers, <b>Nuggets</b></a> <font size=-1 color=#6f6f6f><nobr>Los Angeles Times</nobr></font></font><br><font size=-1><a href=""http://news.google.com/news/url?sa=T&ct=us/0-2&fd=R&url=http://www.hoopsworld.com/Story.asp%3Fstory_id%3D12766&cid=1249240938&ei=dmIdSoPaIqaOkAT9q8XEBg&usg=AFQjCNF_uNbZ19s1gsITbK4xAaAQOGjn1A"">The <b>Denver Nuggets</b>&#39; Impact Connection</a> <font size=-1 color=#6f6f6f><nobr>HoopsWorld</nobr></font></font><br><font size=-1><a href=""http://news.google.com/news/url?sa=T&ct=us/0-3&fd=R&url=http://sports.espn.go.com/nba/news/story%3Fid%3D4207241&cid=1249240938&ei=dmIdSoPaIqaOkAT9q8XEBg&usg=AFQjCNH-kSnikfCV0sTtBusAlEAt6XZijw"">NBA upgrades trip to flagrant foul</a> <font size=-1 color=#6f6f6f><nobr>ESPN</nobr></font></font><br><font size=-1 class=p><a href=""http://news.google.com/news/url?sa=T&ct=us/0-4&fd=R&url=http://www.usatoday.com/sports/basketball/nba/nuggets/2009-05-26-anthony-raisesgame_N.htm&cid=1249240938&ei=dmIdSoPaIqaOkAT9q8XEBg&usg=AFQjCNFJBCTX9jV3X-oyppHXLYZ89wICNQ""><nobr>USA Today</nobr></a>&nbsp;- <a href=""http://news.google.com/news/url?sa=T&ct=us/0-5&fd=R&url=http://www.usatoday.com/sports/basketball/nba/nuggets/2009-05-27-nuggets-lakers-physical_N.htm&cid=1249240938&ei=dmIdSoPaIqaOkAT9q8XEBg&usg=AFQjCNFGjD04p6Ra0Ldr5Rx5y1sM2yum2A""><nobr>USA Today</nobr></a></font><br/><font class=p size=-1><a class=p href=http://news.google.com/news?pz=1&ned=us&hl=en&ie=ISO-8859-1&ncl=d3BKZkXHCZ0pTCM30Z5YnZvPH3sNM><nobr>all 2,218 news articles</nobr></a></font></div></font></td></tr></table>",0,0.0,1,"Kobe Bryant Chauncey Billups Carmelo Anthony Trevor Ariza ",0
